-0.863142,-0.504961,0.141496,0.104592,0.095381,0.059951,0.058539,0.049156,0.050787,0.038142,0.012619,0.001277,0.036683,0.030187,0.040893,0.815603,0.317164,0.265306,0.285714
-0.871706,-0.490029,0.141496,0.104592,0.095381,0.059951,0.058539,0.049156,0.050787,0.038142,0.012619,0.001277,0.036683,0.030187,0.040893,0.886525,0.350746,0.244898,0.228571
-0.880012,-0.474951,0.141496,0.104592,0.095381,0.059951,0.058539,0.049156,0.050787,0.038142,0.012619,0.001277,0.036683,0.030187,0.040893,0.886525,0.354478,0.255102,0.314286
-0.888057,-0.459733,0.141496,0.104592,0.095381,0.059951,0.058539,0.049156,0.050787,0.038142,0.012619,0.001277,0.036683,0.030187,0.040893,0.886525,0.350746,0.244898,0.285714
-0.895839,-0.444378,0.141496,0.104592,0.095381,0.059951,0.058539,0.049156,0.050787,0.038142,0.012619,0.001277,0.036683,0.030187,0.040893,0.886525,0.358209,0.244898,0.371429
-0.903356,-0.428892,0.141496,0.104592,0.095381,0.059951,0.058539,0.049156,0.050787,0.038142,0.012619,0.001277,0.036683,0.030187,0.040893,0.886525,0.356343,0.244898,0.35
-0.936881,-0.349647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744681,0.365672,0.22449,0.4
-0.942761,-0.333469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744681,0.339552,0.183673,0.314286
-0.948362,-0.317191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691489,0.346082,0.193878,0.335714
-0.953681,-0.30082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691489,0.339552,0.239796,0.214286
-0.958718,-0.284359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673759,0.339552,0.22449,0.257143
-0.963471,-0.267814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691489,0.339552,0.285714,0.085714
-0.967938,-0.25119,0.137017,0.105378,0.097068,0.060187,0.052881,0.04513,0.04648,0.034587,0.014979,0.001042,0.027337,0.021067,0.036894,0.691489,0.347015,0.265306,0.142857
-0.972118,-0.234491,0.137017,0.105378,0.097068,0.060187,0.052881,0.04513,0.04648,0.034587,0.014979,0.001042,0.027337,0.021067,0.036894,0.70922,0.339552,0.27551,0.285714
-0.976011,-0.217723,0.137017,0.105378,0.097068,0.060187,0.052881,0.04513,0.04648,0.034587,0.014979,0.001042,0.027337,0.021067,0.036894,0.744681,0.358209,0.285714,0.342857
-0.991114,-0.133015,0.129557,0.097058,0.088716,0.054298,0.048312,0.041193,0.043448,0.031793,0.009335,0.000995,0.031589,0.02543,0.035105,0.72695,0.391791,0.234694,0.228571
-0.993257,-0.115935,0.129557,0.097058,0.088716,0.054298,0.048312,0.041193,0.043448,0.031793,0.009335,0.000995,0.031589,0.02543,0.035105,0.72695,0.384328,0.285714,0.514286
-0.995105,-0.09882,0.129557,0.097058,0.088716,0.054298,0.048312,0.041193,0.043448,0.031793,0.009335,0.000995,0.031589,0.02543,0.035105,0.70922,0.38806,0.316327,0.2
-0.996659,-0.081676,0.129557,0.097058,0.088716,0.054298,0.048312,0.041193,0.043448,0.031793,0.009335,0.000995,0.031589,0.02543,0.035105,0.70922,0.387127,0.308673,0.278571
-0.997917,-0.064508,0.129557,0.097058,0.088716,0.054298,0.048312,0.041193,0.043448,0.031793,0.009335,0.000995,0.031589,0.02543,0.035105,0.72695,0.39459,0.219388,0.221429
-0.99888,-0.047321,0.129557,0.097058,0.088716,0.054298,0.048312,0.041193,0.043448,0.031793,0.009335,0.000995,0.031589,0.02543,0.035105,0.638298,0.395522,0.214286,0.228571
-0.999917,-0.01291,0.481134,0.448954,0.456196,0.458274,0.468087,0.509843,0.534233,0.513694,0.367978,0.110456,0.766898,0.78544,0.543149,0.620567,0.402985,0.27551,0.142857
-0.999991,0.004304,0.481134,0.448954,0.456196,0.458274,0.468087,0.509843,0.534233,0.513694,0.367978,0.110456,0.766898,0.78544,0.543149,0.578014,0.395522,0.255102,0.2
-0.999769,0.021516,0.481134,0.448954,0.456196,0.458274,0.468087,0.509843,0.534233,0.513694,0.367978,0.110456,0.766898,0.78544,0.543149,0.567376,0.402985,0.244898,0.142857
-0.99925,0.038722,0.128172,0.095834,0.085248,0.049544,0.040967,0.034408,0.035606,0.026114,0.010127,0.001039,0.02736,0.022111,0.028531,0.567376,0.401119,0.247449,0.157143
-0.998435,0.055917,0.128172,0.095834,0.085248,0.049544,0.040967,0.034408,0.035606,0.026114,0.010127,0.001039,0.02736,0.022111,0.028531,0.567376,0.410448,0.346939,0.207143
-0.997325,0.073095,0.128172,0.095834,0.085248,0.049544,0.040967,0.034408,0.035606,0.026114,0.010127,0.001039,0.02736,0.022111,0.028531,0.574468,0.406716,0.346939,0.2
-0.995919,0.090252,0.128172,0.095834,0.085248,0.049544,0.040967,0.034408,0.035606,0.026114,0.010127,0.001039,0.02736,0.022111,0.028531,0.574468,0.421642,0.346939,0.228571
-0.994218,0.107381,0.128172,0.095834,0.085248,0.049544,0.040967,0.034408,0.035606,0.026114,0.010127,0.001039,0.02736,0.022111,0.028531,0.567376,0.466418,0.357143,0.171429
-0.992222,0.124479,0.128172,0.095834,0.085248,0.049544,0.040967,0.034408,0.035606,0.026114,0.010127,0.001039,0.02736,0.022111,0.028531,0.567376,0.511194,0.377551,0.2
-0.945596,0.325342,0.745071,0.719347,0.71986,0.738861,0.728595,0.752412,0.776972,0.731852,0.333204,0.007485,0.933085,0.838745,0.782092,0.443262,0.283582,0.316327,0.514286
-0.939856,0.341571,0.745071,0.719347,0.71986,0.738861,0.728595,0.752412,0.776972,0.731852,0.333204,0.007485,0.933085,0.838745,0.782092,0.443262,0.313433,0.326531,0.942857
-0.933837,0.357698,0.745071,0.719347,0.71986,0.738861,0.728595,0.752412,0.776972,0.731852,0.333204,0.007485,0.933085,0.838745,0.782092,0.425532,0.339552,0.326531,0.371429
-0.927542,0.37372,0.145507,0.113143,0.104342,0.075557,0.061942,0.043882,0.043308,0.033275,0.01435,0.001052,0.021676,0.016745,0.032573,0.407801,0.30597,0.387755,0.4
-0.920971,0.38963,0.145507,0.113143,0.104342,0.075557,0.061942,0.043882,0.043308,0.033275,0.01435,0.001052,0.021676,0.016745,0.032573,0.407801,0.314366,0.372449,0.392857
-0.914128,0.405426,0.145507,0.113143,0.104342,0.075557,0.061942,0.043882,0.043308,0.033275,0.01435,0.001052,0.021676,0.016745,0.032573,0.390071,0.339552,0.354592,0.35
-0.907014,0.421101,0.145507,0.113143,0.104342,0.075557,0.061942,0.043882,0.043308,0.033275,0.01435,0.001052,0.021676,0.016745,0.032573,0.390071,0.324627,0.346939,0.371429
-0.899631,0.436651,0.145507,0.113143,0.104342,0.075557,0.061942,0.043882,0.043308,0.033275,0.01435,0.001052,0.021676,0.016745,0.032573,0.390071,0.384328,0.377551,0.285714
-0.891981,0.452072,0.145507,0.113143,0.104342,0.075557,0.061942,0.043882,0.043308,0.033275,0.01435,0.001052,0.021676,0.016745,0.032573,0.390071,0.399254,0.377551,0.257143
-0.746972,0.664855,0.141748,0.103931,0.085863,0.04904,0.039423,0.031388,0.031461,0.023147,0.009225,0.001103,0.025877,0.02116,0.024551,0.35461,0.597015,0.459184,0.057143
-0.735417,0.677615,0.141748,0.103931,0.085863,0.04904,0.039423,0.031388,0.031461,0.023147,0.009225,0.001103,0.025877,0.02116,0.024551,0.35461,0.675373,0.469388,0.142857
-0.723644,0.690173,0.141748,0.103931,0.085863,0.04904,0.039423,0.031388,0.031461,0.023147,0.009225,0.001103,0.025877,0.02116,0.024551,0.361702,0.655784,0.466837,0.121429
-0.711657,0.702527,0.141748,0.103931,0.085863,0.04904,0.039423,0.031388,0.031461,0.023147,0.009225,0.001103,0.025877,0.02116,0.024551,0.361702,0.694963,0.428571,0.207143
-0.699458,0.714673,0.141748,0.103931,0.085863,0.04904,0.039423,0.031388,0.031461,0.023147,0.009225,0.001103,0.025877,0.02116,0.024551,0.361702,0.697761,0.428571,0.2
-0.687053,0.726608,0.141748,0.103931,0.085863,0.04904,0.039423,0.031388,0.031461,0.023147,0.009225,0.001103,0.025877,0.02116,0.024551,0.361702,0.686567,0.428571,0.228571
-0.622047,0.78298,0.716647,0.676553,0.65347,0.666285,0.663772,0.676724,0.694667,0.654598,0.432492,0.064469,0.586178,0.470297,0.688714,0.35461,0.658582,0.42602,0.264286
-0.608477,0.793572,0.716647,0.676553,0.65347,0.666285,0.663772,0.676724,0.694667,0.654598,0.432492,0.064469,0.586178,0.470297,0.688714,0.35461,0.652985,0.418367,0.257143
-0.594727,0.803928,0.716647,0.676553,0.65347,0.666285,0.663772,0.676724,0.694667,0.654598,0.432492,0.064469,0.586178,0.470297,0.688714,0.319149,0.675373,0.44898,0.285714
-0.5808,0.814046,0.716647,0.676553,0.65347,0.666285,0.663772,0.676724,0.694667,0.654598,0.432492,0.064469,0.586178,0.470297,0.688714,0.319149,0.708955,0.479592,0.171429
-0.566702,0.823923,0.716647,0.676553,0.65347,0.666285,0.663772,0.676724,0.694667,0.654598,0.432492,0.064469,0.586178,0.470297,0.688714,0.308511,0.660448,0.438776,0.142857
-0.552435,0.833556,0.716647,0.676553,0.65347,0.666285,0.663772,0.676724,0.694667,0.654598,0.432492,0.064469,0.586178,0.470297,0.688714,0.301418,0.649254,0.469388,0.257143
-0.523416,0.852078,0.183906,0.140936,0.115805,0.080331,0.071674,0.063666,0.063284,0.055109,0.03867,0.016047,0.061655,0.055452,0.056714,0.265957,0.669776,0.505102,0.228571
-0.508671,0.860961,0.183906,0.140936,0.115805,0.080331,0.071674,0.063666,0.063284,0.055109,0.03867,0.016047,0.061655,0.055452,0.056714,0.248227,0.679104,0.5,0.2
-0.493776,0.869589,0.183906,0.140936,0.115805,0.080331,0.071674,0.063666,0.063284,0.055109,0.03867,0.016047,0.061655,0.055452,0.056714,0.248227,0.641791,0.520408,0.314286
-0.478734,0.87796,0.183906,0.140936,0.115805,0.080331,0.071674,0.063666,0.063284,0.055109,0.03867,0.016047,0.061655,0.055452,0.056714,0.248227,0.660448,0.540816,0.257143
-0.46355,0.886071,0.183906,0.140936,0.115805,0.080331,0.071674,0.063666,0.063284,0.055109,0.03867,0.016047,0.061655,0.055452,0.056714,0.248227,0.652985,0.530612,0.228571
-0.448229,0.893919,0.183906,0.140936,0.115805,0.080331,0.071674,0.063666,0.063284,0.055109,0.03867,0.016047,0.061655,0.055452,0.056714,0.230496,0.645522,0.55102,0.457143
-0.369725,0.929141,0.683158,0.635094,0.599016,0.611733,0.603445,0.613553,0.62783,0.587745,0.280412,0.02056,0.496885,0.423155,0.625221,0.230496,0.735075,0.530612,0.514286
-0.353676,0.935368,0.683158,0.635094,0.599016,0.611733,0.603445,0.613553,0.62783,0.587745,0.280412,0.02056,0.496885,0.423155,0.625221,0.230496,0.75,0.540816,0.257143
-0.337523,0.941317,0.683158,0.635094,0.599016,0.611733,0.603445,0.613553,0.62783,0.587745,0.280412,0.02056,0.496885,0.423155,0.625221,0.230496,0.705224,0.561224,0.257143
-0.32127,0.946988,0.683158,0.635094,0.599016,0.611733,0.603445,0.613553,0.62783,0.587745,0.280412,0.02056,0.496885,0.423155,0.625221,0.230496,0.716418,0.556122,0.257143
-0.304921,0.952378,0.683158,0.635094,0.599016,0.611733,0.603445,0.613553,0.62783,0.587745,0.280412,0.02056,0.496885,0.423155,0.625221,0.230496,0.630597,0.533163,0.328571
-0.288482,0.957485,0.683158,0.635094,0.599016,0.611733,0.603445,0.613553,0.62783,0.587745,0.280412,0.02056,0.496885,0.423155,0.625221,0.212766,0.63806,0.520408,0.342857
-0.205104,0.97874,0.656394,0.613593,0.584205,0.600775,0.603688,0.61455,0.627287,0.596716,0.460638,0.209837,0.488861,0.543621,0.623938,0.187943,0.709888,0.589286,0.585714
-0.188227,0.982126,0.656394,0.613593,0.584205,0.600775,0.603688,0.61455,0.627287,0.596716,0.460638,0.209837,0.488861,0.543621,0.623938,0.184397,0.718284,0.579082,0.457143
-0.171293,0.98522,0.656394,0.613593,0.584205,0.600775,0.603688,0.61455,0.627287,0.596716,0.460638,0.209837,0.488861,0.543621,0.623938,0.187943,0.731343,0.571429,0.457143
-0.154309,0.988023,0.162492,0.120246,0.093811,0.058449,0.046094,0.036838,0.03561,0.026861,0.009229,0.001366,0.022907,0.017872,0.026824,0.177305,0.679104,0.602041,0.457143
-0.137279,0.990532,0.162492,0.120246,0.093811,0.058449,0.046094,0.036838,0.03561,0.026861,0.009229,0.001366,0.022907,0.017872,0.026824,0.177305,0.69403,0.612245,0.457143
-0.120208,0.992749,0.162492,0.120246,0.093811,0.058449,0.046094,0.036838,0.03561,0.026861,0.009229,0.001366,0.022907,0.017872,0.026824,0.177305,0.686567,0.612245,0.4
-0.103102,0.994671,0.162492,0.120246,0.093811,0.058449,0.046094,0.036838,0.03561,0.026861,0.009229,0.001366,0.022907,0.017872,0.026824,0.195035,0.671642,0.602041,0.4
-0.085965,0.996298,0.162492,0.120246,0.093811,0.058449,0.046094,0.036838,0.03561,0.026861,0.009229,0.001366,0.022907,0.017872,0.026824,0.195035,0.675373,0.604592,0.4
-0.068802,0.99763,0.162492,0.120246,0.093811,0.058449,0.046094,0.036838,0.03561,0.026861,0.009229,0.001366,0.022907,0.017872,0.026824,0.195035,0.729478,0.57398,0.4
-0.034422,0.999407,0.678709,0.637334,0.607364,0.620319,0.610502,0.621613,0.638456,0.596965,0.266029,0.014601,0.747945,0.705845,0.638722,0.187943,0.757463,0.581633,0.485714
-0.017213,0.999852,0.678709,0.637334,0.607364,0.620319,0.610502,0.621613,0.638456,0.596965,0.266029,0.014601,0.747945,0.705845,0.638722,0.177305,0.757463,0.581633,0.514286
-0.0,1.0,0.678709,0.637334,0.607364,0.620319,0.610502,0.621613,0.638456,0.596965,0.266029,0.014601,0.747945,0.705845,0.638722,0.177305,0.772388,0.612245,0.314286
0.017213,0.999852,0.161053,0.118065,0.09049,0.057177,0.048032,0.03898,0.037177,0.0292,0.022011,0.003379,0.028247,0.026966,0.029216,0.106383,0.772388,0.612245,0.314286
0.034422,0.999407,0.161053,0.118065,0.09049,0.057177,0.048032,0.03898,0.037177,0.0292,0.022011,0.003379,0.028247,0.026966,0.029216,0.106383,0.772388,0.612245,0.314286
0.05162,0.998667,0.161053,0.118065,0.09049,0.057177,0.048032,0.03898,0.037177,0.0292,0.022011,0.003379,0.028247,0.026966,0.029216,0.106383,0.81903,0.663265,0.385714
0.068802,0.99763,0.161053,0.118065,0.09049,0.057177,0.048032,0.03898,0.037177,0.0292,0.022011,0.003379,0.028247,0.026966,0.029216,0.106383,0.835821,0.663265,0.4
0.085965,0.996298,0.161053,0.118065,0.09049,0.057177,0.048032,0.03898,0.037177,0.0292,0.022011,0.003379,0.028247,0.026966,0.029216,0.106383,0.768657,0.663265,0.342857
0.103102,0.994671,0.161053,0.118065,0.09049,0.057177,0.048032,0.03898,0.037177,0.0292,0.022011,0.003379,0.028247,0.026966,0.029216,0.106383,0.839552,0.653061,0.257143
0.137279,0.990532,0.336398,0.287822,0.264985,0.254673,0.253668,0.26317,0.272917,0.248477,0.139448,0.061316,0.234103,0.28293,0.275768,0.070922,0.854478,0.693878,0.314286
0.154309,0.988023,0.336398,0.287822,0.264985,0.254673,0.253668,0.26317,0.272917,0.248477,0.139448,0.061316,0.234103,0.28293,0.275768,0.070922,0.850746,0.683673,0.3
0.171293,0.98522,0.336398,0.287822,0.264985,0.254673,0.253668,0.26317,0.272917,0.248477,0.139448,0.061316,0.234103,0.28293,0.275768,0.070922,0.839552,0.688776,0.271429
0.188227,0.982126,0.336398,0.287822,0.264985,0.254673,0.253668,0.26317,0.272917,0.248477,0.139448,0.061316,0.234103,0.28293,0.275768,0.070922,0.850746,0.683673,0.257143
0.205104,0.97874,0.336398,0.287822,0.264985,0.254673,0.253668,0.26317,0.272917,0.248477,0.139448,0.061316,0.234103,0.28293,0.275768,0.106383,0.80597,0.704082,0.314286
0.221922,0.975065,0.336398,0.287822,0.264985,0.254673,0.253668,0.26317,0.272917,0.248477,0.139448,0.061316,0.234103,0.28293,0.275768,0.106383,0.869403,0.683673,0.257143
0.238673,0.9711,0.429865,0.409615,0.390345,0.388439,0.395391,0.416721,0.432018,0.424373,0.304015,0.145905,0.53418,0.524907,0.43538,0.106383,0.850746,0.683673,0.171429
0.255353,0.966848,0.429865,0.409615,0.390345,0.388439,0.395391,0.416721,0.432018,0.424373,0.304015,0.145905,0.53418,0.524907,0.43538,0.124113,0.850746,0.663265,0.428571
0.271958,0.962309,0.429865,0.409615,0.390345,0.388439,0.395391,0.416721,0.432018,0.424373,0.304015,0.145905,0.53418,0.524907,0.43538,0.113475,0.850746,0.668367,0.364286
0.304921,0.952378,0.437675,0.394718,0.35561,0.362073,0.367049,0.374026,0.381024,0.361264,0.206582,0.011315,0.211557,0.235359,0.377504,0.109929,0.787313,0.642857,0.4
0.32127,0.946988,0.437675,0.394718,0.35561,0.362073,0.367049,0.374026,0.381024,0.361264,0.206582,0.011315,0.211557,0.235359,0.377504,0.106383,0.772388,0.653061,0.457143
0.337523,0.941317,0.437675,0.394718,0.35561,0.362073,0.367049,0.374026,0.381024,0.361264,0.206582,0.011315,0.211557,0.235359,0.377504,0.102837,0.783582,0.663265,0.457143
0.353676,0.935368,0.437675,0.394718,0.35561,0.362073,0.367049,0.374026,0.381024,0.361264,0.206582,0.011315,0.211557,0.235359,0.377504,0.095745,0.787313,0.683673,0.285714
0.369725,0.929141,0.437675,0.394718,0.35561,0.362073,0.367049,0.374026,0.381024,0.361264,0.206582,0.011315,0.211557,0.235359,0.377504,0.092199,0.742537,0.704082,0.342857
0.385663,0.92264,0.437675,0.394718,0.35561,0.362073,0.367049,0.374026,0.381024,0.361264,0.206582,0.011315,0.211557,0.235359,0.377504,0.092199,0.753731,0.69898,0.328571
0.401488,0.915864,0.193238,0.15275,0.128358,0.099213,0.088663,0.076018,0.075449,0.065641,0.038267,0.00942,0.07465,0.076616,0.066252,0.070922,0.827425,0.744898,0.314286
0.417194,0.908818,0.193238,0.15275,0.128358,0.099213,0.088663,0.076018,0.075449,0.065641,0.038267,0.00942,0.07465,0.076616,0.066252,0.053191,0.828358,0.744898,0.314286
0.432776,0.901502,0.193238,0.15275,0.128358,0.099213,0.088663,0.076018,0.075449,0.065641,0.038267,0.00942,0.07465,0.076616,0.066252,0.053191,0.824627,0.744898,0.314286
0.64863,0.761104,0.706009,0.670798,0.640142,0.654241,0.655786,0.666011,0.677177,0.651886,0.494663,0.264849,0.428296,0.492267,0.667142,0.212766,0.682836,0.632653,0.457143
0.661635,0.749826,0.706009,0.670798,0.640142,0.654241,0.655786,0.666011,0.677177,0.651886,0.494663,0.264849,0.428296,0.492267,0.667142,0.177305,0.660448,0.622449,0.514286
0.674444,0.738326,0.706009,0.670798,0.640142,0.654241,0.655786,0.666011,0.677177,0.651886,0.494663,0.264849,0.428296,0.492267,0.667142,0.177305,0.626866,0.602041,0.6
0.687053,0.726608,0.706009,0.670798,0.640142,0.654241,0.655786,0.666011,0.677177,0.651886,0.494663,0.264849,0.428296,0.492267,0.667142,0.159574,0.635261,0.607143,0.578571
0.699458,0.714673,0.706009,0.670798,0.640142,0.654241,0.655786,0.666011,0.677177,0.651886,0.494663,0.264849,0.428296,0.492267,0.667142,0.177305,0.633862,0.602041,0.6
0.711657,0.702527,0.706009,0.670798,0.640142,0.654241,0.655786,0.666011,0.677177,0.651886,0.494663,0.264849,0.428296,0.492267,0.667142,0.177305,0.626866,0.602041,0.6
0.735417,0.677615,0.267494,0.23223,0.2168,0.208331,0.208058,0.215174,0.224128,0.209481,0.122916,0.034964,0.338074,0.362754,0.224235,0.177305,0.682836,0.55102,0.714286
0.746972,0.664855,0.267494,0.23223,0.2168,0.208331,0.208058,0.215174,0.224128,0.209481,0.122916,0.034964,0.338074,0.362754,0.224235,0.177305,0.529851,0.571429,0.828571
